MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss
 
stn;time;gre000d0;hto000d0;nto000d0;prestad0;rre150d0;sre000d0;tre200d0;tre200dn;tre200dx;ure200d0
LUG;20200303;148;0;67;964.3;0.0;392;8.7;3.7;13.5;46.4
LUG;20200304;192;0;17;975.6;0.0;584;9.2;5.7;13.7;37.3
LUG;20200305;40;0;96;972.9;7.4;0;5.5;3.2;7.2;78.3
LUG;20200306;180;0;71;965.4;0.0;446;6.9;3.2;10.6;76.5
LUG;20200307;199;0;25;977.9;0.0;622;11.0;6.7;14.7;27.0
LUG;20200308;173;0;54;983.9;0.0;441;7.8;2.6;12.7;45.8
LUG;20200309;98;0;79;978.9;0.0;73;7.6;5.2;11.2;64.1
LUG;20200310;116;0;71;982.0;0.0;220;8.7;4.5;14.4;55.0
LUG;20200311;201;0;0;982.9;0.0;630;10.6;5.3;18.3;63.8
LUG;20200312;50;0;100;984.0;0.0;0;9.8;7.6;12.9;85.8
LUG;20200313;172;0;46;979.4;9.0;473;12.3;8.8;16.8;71.9
LUG;20200314;49;0;100;983.1;0.2;1;8.6;6.8;10.9;85.3
LUG;20200315;72;0;96;988.6;0.0;0;8.4;7.0;10.0;79.0
LUG;20200316;211;0;29;990.8;0.0;640;9.8;6.7;14.2;67.3
LUG;20200317;208;0;8;994.0;0.0;645;10.0;5.2;15.8;67.8
LUG;20200318;208;0;4;992.5;0.0;650;11.4;6.1;18.0;65.2
LUG;20200319;215;0;8;989.3;0.0;654;12.1;7.3;18.5;62.4
LUG;20200320;167;0;67;985.7;0.0;351;11.6;7.8;17.5;68.1
LUG;20200321;211;0;21;979.7;0.0;625;11.7;7.3;16.8;66.0
LUG;20200322;46;0;96;983.2;2.0;59;9.9;9.3;11.1;81.2
LUG;20200323;72;0;92;990.5;0.0;41;5.3;2.4;9.4;55.4
LUG;20200324;237;0;17;988.4;0.0;671;5.8;0.6;10.6;52.6
LUG;20200325;115;0;96;984.8;0.3;86;4.1;2.0;7.6;64.1
LUG;20200326;124;0;100;980.3;0.0;114;4.4;0.0;8.6;65.0
LUG;20200327;192;0;88;981.0;0.0;437;8.8;5.1;12.3;62.1
LUG;20200328;229;0;13;979.5;0.0;663;11.4;6.9;16.4;64.9
LUG;20200329;125;0;88;977.0;8.6;111;10.8;7.0;17.3;70.3
LUG;20200330;41;0;100;979.4;9.1;0;8.2;6.8;9.9;86.5
LUG;20200331;88;0;96;985.9;0.4;6;5.7;3.7;7.1;69.9
LUG;20200401;151;0;71;984.7;0.0;199;6.2;2.9;9.0;59.9
LUG;20200402;252;0;8;978.6;0.0;696;6.8;1.2;12.1;62.3
LUG;20200403;249;0;8;978.7;0.0;691;9.3;3.4;14.5;59.7
LUG;20200404;244;0;13;985.2;0.0;682;10.8;5.4;16.3;58.2
LUG;20200405;212;0;33;989.1;0.0;418;12.0;7.8;17.4;56.5
LUG;20200406;260;0;4;991.3;0.0;703;12.6;7.3;18.7;53.1
LUG;20200407;262;0;4;992.9;0.0;705;13.9;7.9;21.3;49.7
LUG;20200408;261;0;4;990.6;0.0;707;13.9;8.7;20.1;50.1
LUG;20200409;262;0;4;987.1;0.0;707;14.2;8.6;20.9;48.8
LUG;20200410;269;0;0;986.8;0.0;709;15.2;9.8;21.3;47.1
LUG;20200411;272;0;8;986.0;0.0;710;15.8;10.1;23.1;45.3
LUG;20200412;248;0;21;983.8;0.0;559;15.3;9.8;21.4;42.7
LUG;20200413;236;0;63;979.2;0.0;488;14.5;9.7;19.4;47.9
LUG;20200414;299;0;4;978.4;0.0;715;15.5;9.3;22.2;39.0
LUG;20200415;248;0;21;988.9;0.0;520;11.9;9.1;15.9;58.0
LUG;20200416;248;0;33;985.9;0.0;677;12.9;7.2;18.4;59.6
LUG;20200417;255;0;58;982.7;0.0;625;14.1;8.5;19.3;57.5
LUG;20200418;255;0;63;980.9;0.0;644;15.4;10.3;20.5;59.4
LUG;20200419;191;0;67;978.1;10.1;338;15.5;11.4;19.6;71.0
LUG;20200420;42;0;100;977.8;15.8;0;12.6;11.0;14.0;94.9
LUG;20200421;47;0;96;980.0;1.2;0;10.8;9.6;12.2;88.0
LUG;20200422;298;0;29;982.6;0.0;729;13.6;8.1;18.7;64.0
LUG;20200423;289;0;4;983.3;0.0;728;14.0;8.3;19.1;62.9
LUG;20200424;286;0;29;978.5;0.0;707;15.6;9.7;21.5;64.0
LUG;20200425;235;0;54;973.4;0.0;369;16.3;10.9;22.2;67.9
LUG;20200426;253;0;83;974.3;20.6;474;16.3;13.6;19.6;68.7
LUG;20200427;131;0;92;976.8;10.5;173;14.7;12.7;17.9;87.9
LUG;20200428;64;0;100;974.9;23.2;0;13.3;11.7;15.3;93.4
LUG;20200429;287;0;67;972.5;0.4;551;14.8;10.0;21.4;70.4
LUG;20200430;103;0;88;974.0;19.0;40;13.2;9.2;16.9;81.6
LUG;20200501;176;-;-;972.4;-;255;12.9;8.3;17.8;78.6
LUZ;20200101;8;0;-;977.9;0.0;0;0.0;-0.6;0.9;93.5
LUZ;20200102;18;0;-;976.2;0.0;0;-0.5;-1.5;0.4;90.9
LUZ;20200103;41;0;-;974.4;3.0;102;2.0;-1.2;4.1;88.6
LUZ;20200104;16;0;-;978.2;0.0;13;5.1;3.8;7.4;85.0
LUZ;20200105;65;0;-;980.0;0.0;392;1.9;-1.4;5.4;83.3
LUZ;20200106;54;0;-;975.3;0.0;236;-0.1;-2.4;4.7;89.9
LUZ;20200107;58;0;-;976.0;0.0;190;2.5;-2.0;6.6;84.5
LUZ;20200108;65;0;-;976.2;0.0;348;1.5;-1.6;7.7;83.7
LUZ;20200109;62;0;-;969.2;0.0;358;2.5;-1.3;8.7;74.9
LUZ;20200110;46;0;-;970.5;0.4;126;4.3;-0.2;9.1;76.8
LUZ;20200111;36;0;-;977.3;0.0;45;4.9;-0.5;7.4;82.9
LUZ;20200112;74;0;-;974.5;0.0;414;1.2;-2.0;6.0;84.4
LUZ;20200113;53;0;-;968.9;0.0;84;0.6;-2.6;6.0;80.4
LUZ;20200114;74;0;-;965.8;0.0;415;1.2;-3.1;7.2;76.1
LUZ;20200115;73;0;-;969.0;0.0;386;2.3;-2.0;9.6;72.7
LUZ;20200116;75;0;-;973.4;0.0;422;2.8;-0.9;10.1;77.9
LUZ;20200117;63;0;-;969.2;10.2;264;3.8;-2.4;8.8;80.9
LUZ;20200118;63;0;-;973.5;0.0;301;4.0;1.3;6.9;78.8
LUZ;20200119;43;0;-;979.6;0.2;112;1.8;-0.1;4.5;74.0
LUZ;20200120;82;0;-;985.5;0.0;434;0.1;-2.8;3.7;70.7
LUZ;20200121;60;0;-;983.8;0.0;201;-1.4;-3.4;1.9;84.5
LUZ;20200122;25;0;-;979.1;0.0;0;-1.2;-2.4;0.7;91.4
LUZ;20200123;10;0;-;974.6;0.0;0;-1.2;-1.8;-0.5;89.0
LUZ;20200124;52;0;-;970.9;0.0;166;-0.2;-2.7;2.7;90.3
LUZ;20200125;30;0;-;968.3;0.0;0;0.8;-0.7;2.3;96.3
LUZ;20200126;50;0;-;966.4;0.0;118;2.1;-0.1;5.2;93.0
LUZ;20200127;65;0;-;961.1;3.0;257;4.6;-0.3;8.1;83.8
LUZ;20200128;14;0;-;954.1;18.2;0;5.1;3.1;7.7;72.9
LUZ;20200129;31;0;-;961.4;1.5;0;4.6;0.8;7.4;77.5
LUZ;20200130;80;0;-;963.8;1.4;317;4.8;-0.2;8.0;77.3
LUZ;20200131;69;0;-;964.1;0.0;207;8.3;4.9;14.4;86.7
LUZ;20200201;57;0;-;961.9;0.1;194;9.2;2.6;14.3;74.3
LUZ;20200202;28;0;-;964.7;1.6;0;11.6;7.8;16.6;74.2
LUZ;20200203;24;0;-;965.0;8.3;0;15.6;10.9;18.9;48.0
LUZ;20200204;37;0;-;964.4;4.3;40;6.1;1.2;18.6;67.1
LUZ;20200205;107;0;-;978.0;0.0;344;3.0;-1.6;6.6;67.1
LUZ;20200206;103;0;-;976.4;0.0;480;0.2;-2.9;5.3;72.0
LUZ;20200207;113;0;-;972.5;0.0;506;0.5;-3.5;6.3;74.6
LUZ;20200208;98;0;-;971.4;0.0;380;1.3;-3.3;7.9;72.9
LUZ;20200209;109;0;-;967.6;0.0;423;4.2;-2.8;10.4;66.5
LUZ;20200210;39;0;-;957.8;11.6;32;12.1;5.6;17.6;52.6
LUZ;20200211;37;0;-;962.4;6.8;6;6.9;2.6;12.1;65.3
LUZ;20200212;70;0;-;968.2;0.4;118;5.1;1.3;8.3;58.1
LUZ;20200213;69;0;-;960.4;16.9;135;4.5;-0.5;9.5;67.9
LUZ;20200214;116;0;-;969.5;0.0;297;7.4;1.9;12.3;67.2
LUZ;20200215;126;0;-;970.6;0.0;526;4.6;0.0;10.7;77.3
LUZ;20200216;77;0;-;966.3;0.0;143;6.3;1.4;12.5;69.5
LUZ;20200217;67;0;-;967.9;6.1;160;7.3;1.7;15.4;77.0
LUZ;20200218;131;0;-;974.6;0.0;430;6.7;3.3;10.8;59.0
LUZ;20200219;67;0;-;971.3;1.1;68;5.2;2.1;9.6;65.9
LUZ;20200220;125;0;-;969.3;1.9;422;4.9;0.4;10.8;71.7
LUZ;20200221;72;0;-;975.4;0.3;127;5.5;0.9;10.1;74.3
LUZ;20200222;147;0;-;976.1;0.0;545;5.5;-0.6;13.2;73.6
LUZ;20200223;46;0;-;973.0;0.0;1;11.6;4.0;18.5;57.4
LUZ;20200224;153;0;-;966.8;0.0;520;13.3;6.1;18.4;57.0
LUZ;20200225;102;0;-;954.3;11.6;176;8.1;3.0;15.6;67.0
LUZ;20200226;66;0;-;953.8;2.5;38;2.7;0.2;7.1;74.4
LUZ;20200227;43;0;-;953.8;3.2;86;2.6;-0.7;8.4;72.0
LUZ;20200228;163;0;-;964.9;0.0;483;4.9;-0.3;8.0;50.8
LUZ;20200229;112;0;-;952.3;15.3;237;8.5;2.6;13.9;62.6
LUZ;20200301;150;0;-;949.7;1.6;428;7.7;3.8;13.1;74.3
LUZ;20200302;40;0;-;941.0;1.4;0;4.8;0.8;7.8;76.5
LUZ;20200303;94;0;-;952.9;1.2;154;4.6;1.3;7.9;65.1
LUZ;20200304;147;0;-;959.8;0.0;383;4.9;1.2;8.9;68.7
LUZ;20200305;31;0;-;947.0;12.3;0;5.7;3.7;8.5;82.2
LUZ;20200306;43;0;-;950.1;4.5;0;6.2;3.4;8.5;63.4
LUZ;20200307;77;0;-;966.1;0.4;57;3.9;0.5;6.5;77.5
LUZ;20200308;168;0;-;966.0;0.8;529;4.3;-1.4;9.9;67.6
LUZ;20200309;83;0;-;964.2;7.4;217;5.1;1.9;8.6;82.6
LUZ;20200310;30;0;-;966.2;10.1;0;4.4;0.5;6.7;88.6
LUZ;20200311;79;0;-;967.6;0.0;17;9.3;5.3;13.3;86.7
LUZ;20200312;160;0;-;963.9;13.1;347;11.4;3.5;20.3;71.5
LUZ;20200313;54;0;-;967.7;0.9;12;6.4;2.1;8.5;80.5
LUZ;20200314;102;0;-;967.4;0.0;116;5.1;1.2;8.6;76.5
LUZ;20200315;210;0;-;964.5;0.0;646;6.2;0.1;14.2;70.7
LUZ;20200316;202;0;-;967.8;0.0;649;8.8;1.5;16.3;67.7
LUZ;20200317;204;0;-;975.8;0.0;597;10.6;4.0;18.0;67.0
LUZ;20200318;206;0;-;973.5;0.0;663;11.1;5.2;18.2;69.9
LUZ;20200319;200;0;-;969.7;0.0;615;11.6;5.2;18.6;73.3
LUZ;20200320;129;0;-;966.5;4.4;233;11.2;6.0;17.0;75.1
LUZ;20200321;103;0;-;963.8;0.2;193;7.6;4.5;12.2;84.4
LUZ;20200322;26;0;-;967.8;0.0;0;4.2;1.5;6.2;72.2
LUZ;20200323;145;0;-;972.7;0.0;247;2.1;-1.1;7.0;54.6
LUZ;20200324;237;0;-;970.7;0.0;688;2.7;-2.2;9.3;45.3
LUZ;20200325;147;0;-;964.8;0.0;320;2.3;-1.9;5.7;53.6
LUZ;20200326;209;0;-;960.7;0.0;585;2.1;-2.7;7.8;59.0
LUZ;20200327;194;0;-;961.1;0.0;509;4.8;-1.7;10.8;64.8
LUZ;20200328;221;0;-;962.9;0.0;610;8.9;1.0;16.1;62.6
LUZ;20200329;91;0;-;964.5;8.3;144;5.2;1.4;10.2;77.9
LUZ;20200330;41;0;-;967.5;0.0;0;2.0;-0.2;3.0;73.6
LUZ;20200331;259;0;-;968.7;0.0;716;3.1;-2.2;9.6;51.4
LUZ;20200401;253;0;-;964.2;0.0;717;4.2;-2.3;11.6;60.0
LUZ;20200402;237;0;-;959.3;0.0;601;7.5;0.2;14.9;56.2
LUZ;20200403;244;0;-;963.1;0.0;634;8.8;4.4;13.8;48.9
LUZ;20200404;257;0;-;967.6;0.0;722;8.7;1.8;16.0;56.5
LUZ;20200405;266;0;-;967.3;0.0;724;10.2;2.4;18.8;55.7
LUZ;20200406;265;0;-;970.1;0.0;726;12.3;4.0;20.7;51.8
LUZ;20200407;264;0;-;973.1;0.0;727;13.7;5.5;22.5;51.8
LUZ;20200408;261;0;-;971.3;0.0;727;13.9;5.9;21.9;48.9
LUZ;20200409;241;0;-;969.5;0.0;522;14.1;7.1;21.8;51.1
LUZ;20200410;269;0;-;969.0;0.0;733;14.4;6.7;22.6;52.5
LUZ;20200411;270;0;-;968.5;0.0;736;14.9;7.1;22.8;52.3
LUZ;20200412;205;0;-;963.9;0.0;448;15.9;8.1;23.0;48.3
LUZ;20200413;255;0;-;961.3;0.1;703;15.2;8.7;21.1;50.5
LUZ;20200414;225;0;-;967.2;0.0;429;8.4;4.2;13.7;47.1
LUZ;20200415;287;0;-;968.1;0.0;747;9.6;0.8;18.5;50.2
LUZ;20200416;267;0;-;965.3;0.0;726;14.0;5.1;21.9;55.1
LUZ;20200417;256;0;-;963.0;0.0;627;16.2;7.7;23.6;54.6
LUZ;20200418;274;0;-;963.1;0.0;673;16.4;9.6;23.7;60.5
LUZ;20200419;191;0;-;959.6;0.0;357;16.2;9.2;21.2;64.7
LUZ;20200420;163;0;-;956.4;0.0;264;14.5;12.2;18.4;63.2
LUZ;20200421;146;0;-;956.7;0.0;177;11.7;8.6;15.4;66.1
LUZ;20200422;298;0;-;960.5;0.0;777;14.1;6.6;21.9;53.4
LUZ;20200423;297;0;-;964.1;0.0;778;14.7;7.1;22.6;47.7
LUZ;20200424;265;0;-;961.2;0.0;590;15.8;7.4;23.4;48.9
LUZ;20200425;238;0;-;956.8;0.0;430;16.9;12.0;22.5;54.9
LUZ;20200426;151;0;-;956.9;0.4;172;14.4;9.5;20.5;68.1
LUZ;20200427;274;0;-;957.1;1.9;668;15.9;8.7;22.3;62.5
LUZ;20200428;81;0;-;956.1;19.3;0;12.6;9.1;15.6;85.5
LUZ;20200429;189;0;-;958.2;2.3;211;11.2;7.7;17.0;79.8
LUZ;20200430;52;0;-;956.4;5.6;3;10.3;7.4;12.3;86.6
LUZ;20200501;105;-;-;955.1;-;37;10.4;7.3;12.7;84.5
MER;20200101;22;0;33;961.8;0.0;0;-2.8;-5.6;-0.2;99.2
MER;20200102;22;0;100;960.4;0.0;0;-3.0;-5.8;-1.2;98.5
MER;20200103;35;0;50;959.1;0.5;34;-1.1;-4.6;1.1;94.6
MER;20200104;34;0;92;962.4;0.0;9;2.4;0.0;5.0;94.5
MER;20200105;38;0;25;963.6;0.0;107;0.7;-4.1;3.9;84.3
MER;20200106;40;0;0;959.7;0.0;166;-2.6;-5.6;2.0;88.3
MER;20200107;50;0;54;960.2;0.0;124;0.2;-4.1;5.0;85.2
MER;20200108;48;0;17;960.9;0.0;206;-1.0;-4.8;3.4;81.0
MER;20200109;46;0;25;954.2;0.0;212;-0.5;-4.0;4.9;82.3
MER;20200110;50;0;54;955.1;0.0;159;1.0;-3.7;5.3;83.8
MER;20200111;54;0;25;961.4;0.0;236;0.0;-5.6;5.4;82.9
MER;20200112;59;0;8;959.1;0.0;237;-2.7;-6.4;1.9;81.0
MER;20200113;60;0;38;953.4;0.0;97;-2.2;-6.8;3.8;79.9
MER;20200114;60;0;33;950.6;0.0;240;-1.7;-5.8;3.3;77.8
MER;20200115;61;0;25;953.9;0.0;241;-0.6;-4.4;5.6;78.5
MER;20200116;57;0;0;958.2;0.0;241;-1.3;-5.4;5.1;84.0
MER;20200117;67;0;58;954.1;6.2;239;1.0;-4.8;5.4;80.6
MER;20200118;47;0;63;957.7;0.0;64;1.8;-0.5;5.5;87.9
MER;20200119;61;0;83;962.9;0.0;149;0.2;-2.5;3.4;71.9
MER;20200120;61;0;13;968.7;0.0;227;-2.2;-5.1;1.0;68.8
MER;20200121;68;0;8;967.2;0.0;253;-2.6;-6.4;1.4;79.4
MER;20200122;65;0;0;962.4;0.0;254;-1.4;-5.0;3.4;84.3
MER;20200123;59;0;67;958.0;0.0;132;-2.0;-6.4;1.0;90.5
MER;20200124;58;0;33;955.1;0.0;166;-1.4;-4.2;1.2;92.7
MER;20200125;67;0;13;952.4;0.0;264;-0.5;-4.2;4.6;87.8
MER;20200126;72;0;58;950.8;0.0;237;1.6;-2.6;6.2;81.4
MER;20200127;76;0;67;945.9;0.2;235;2.2;-2.3;5.8;82.4
MER;20200128;12;0;96;939.3;12.9;0;3.3;0.8;5.5;78.9
MER;20200129;17;0;100;946.0;3.4;0;3.4;-0.1;5.5;83.6
MER;20200130;82;0;50;949.3;2.7;253;1.9;-2.8;5.6;86.8
MER;20200131;62;0;46;949.7;0.0;132;4.2;0.6;9.6;94.8
MER;20200201;60;0;75;947.6;0.6;141;4.3;-0.4;8.8;90.4
MER;20200202;19;0;96;951.4;27.3;0;6.0;3.8;7.8;94.2
MER;20200203;12;0;100;951.2;9.4;0;8.5;6.3;14.4;87.6
MER;20200204;19;0;96;948.7;8.7;0;4.4;0.3;16.5;70.2
MER;20200205;65;6;54;961.7;0.2;92;0.9;-2.9;4.2;77.4
MER;20200206;79;2;13;960.4;0.0;195;-2.6;-5.8;2.4;76.6
MER;20200207;95;1;0;956.7;0.0;311;-2.5;-7.0;3.2;82.1
MER;20200208;87;1;33;956.1;0.0;226;-1.1;-6.4;4.6;79.5
MER;20200209;101;1;46;953.0;0.0;317;0.9;-4.9;5.8;73.4
MER;20200210;55;0;92;942.8;0.8;15;10.6;2.4;15.2;49.0
MER;20200211;22;0;100;946.6;1.3;0;7.6;4.1;12.6;50.6
MER;20200212;70;0;88;952.5;0.0;76;4.2;-2.3;7.8;52.6
MER;20200213;63;0;92;945.5;26.9;57;2.9;-3.6;9.7;67.0
MER;20200214;76;0;75;954.5;0.6;154;3.9;-1.2;8.3;85.3
MER;20200215;106;0;33;955.4;0.0;269;1.8;-2.5;8.3;82.2
MER;20200216;77;0;63;951.5;0.0;46;4.1;-1.4;10.4;78.3
MER;20200217;90;0;67;952.6;6.1;134;5.3;-0.8;11.7;83.4
MER;20200218;86;0;54;959.0;0.0;217;4.1;0.1;7.6;80.1
MER;20200219;31;0;100;956.2;3.4;1;2.5;-0.3;6.2;84.6
MER;20200220;116;0;54;954.2;0.0;281;2.9;-1.4;9.5;77.3
MER;20200221;55;0;50;959.4;0.0;37;3.7;-0.7;7.7;80.0
MER;20200222;130;0;4;961.1;0.0;373;3.6;-2.2;12.1;73.5
MER;20200223;70;0;88;958.8;0.0;0;7.4;0.3;13.1;73.3
MER;20200224;136;0;8;952.2;0.0;393;9.0;1.3;16.3;66.8
MER;20200225;84;0;96;939.4;2.7;103;6.0;-0.3;13.3;68.6
MER;20200226;34;0;100;938.4;4.0;0;1.9;-1.0;5.9;73.1
MER;20200227;45;10;75;938.9;6.8;0;0.7;-4.5;6.2;81.1
MER;20200228;164;8;46;949.7;0.1;410;2.5;-1.2;4.7;60.5
MER;20200229;129;0;79;937.5;3.0;223;7.0;0.5;12.0;54.1
MER;20200301;156;0;58;934.9;2.3;364;6.2;2.1;12.5;77.0
MER;20200302;65;0;100;925.9;9.1;0;4.9;-0.7;12.7;74.5
MER;20200303;136;0;79;937.5;0.6;206;3.4;-1.1;6.8;70.9
MER;20200304;166;0;58;944.4;0.0;399;3.3;-0.4;8.4;71.0
MER;20200305;39;0;100;932.2;6.4;0;5.5;1.7;11.1;71.4
MER;20200306;76;0;83;934.6;1.7;0;5.6;2.9;8.2;65.2
MER;20200307;106;0;88;950.2;0.3;81;3.9;0.2;7.4;70.9
MER;20200308;174;0;38;950.6;1.7;414;3.4;-2.7;10.4;61.6
MER;20200309;94;0;92;948.9;2.8;46;4.0;-0.6;8.3;83.7
MER;20200310;20;0;100;952.4;20.0;0;1.2;-0.5;3.2;95.9
MER;20200311;62;0;79;953.1;0.0;14;7.2;2.8;13.6;89.8
MER;20200312;178;0;50;949.0;9.0;397;9.1;0.0;16.1;77.3
MER;20200313;34;0;100;951.8;0.1;0;6.4;1.4;9.8;81.0
MER;20200314;84;0;92;951.5;0.0;24;5.0;0.7;8.0;79.6
MER;20200315;211;0;0;949.2;0.0;551;5.0;-2.0;12.3;69.3
MER;20200316;209;0;0;952.7;0.0;552;6.7;-2.5;14.7;63.3
MER;20200317;205;0;21;960.3;0.0;554;9.1;0.1;17.4;62.4
MER;20200318;210;0;0;958.1;0.0;557;9.9;2.0;17.9;64.4
MER;20200319;207;0;0;954.5;0.0;540;10.1;2.2;18.2;63.9
MER;20200320;145;0;58;951.6;2.4;257;9.3;2.0;15.6;71.8
MER;20200321;200;0;42;947.3;0.0;522;8.4;2.5;15.0;78.2
MER;20200322;73;0;92;950.7;1.6;0;5.1;3.9;7.1;76.7
MER;20200323;214;0;33;955.3;0.0;463;3.0;-1.7;7.1;65.3
MER;20200324;234;0;0;953.6;0.0;607;1.8;-4.2;7.1;60.4
MER;20200325;198;0;63;948.0;0.0;425;1.1;-3.7;6.5;64.5
MER;20200326;195;0;42;943.9;0.0;485;2.1;-3.9;8.2;61.9
MER;20200327;193;0;13;945.3;0.0;441;4.4;-2.7;11.6;67.2
MER;20200328;202;0;50;947.4;0.0;348;7.9;-1.0;15.7;65.4
MER;20200329;101;0;100;947.7;1.7;108;5.9;1.5;11.6;74.3
MER;20200330;70;0;100;950.6;0.0;0;1.5;1.1;2.1;80.3
MER;20200331;234;0;29;952.1;0.0;482;3.0;-1.0;7.9;60.5
MER;20200401;262;0;4;948.1;0.0;652;4.0;-3.9;11.8;60.1
MER;20200402;217;0;33;943.7;0.0;446;6.7;-2.7;13.5;58.6
MER;20200403;238;0;63;947.0;0.0;471;8.1;1.8;13.7;56.1
MER;20200404;261;0;0;951.8;0.0;669;8.1;0.0;16.0;56.7
MER;20200405;273;0;0;951.8;0.0;679;9.3;-0.4;18.8;50.3
MER;20200406;272;0;0;954.9;0.0;679;10.8;0.2;19.4;49.5
MER;20200407;275;0;0;957.9;0.0;683;11.4;0.3;21.1;47.4
MER;20200408;270;0;4;956.2;0.0;673;12.4;0.5;21.3;45.7
MER;20200409;241;0;46;954.3;0.0;549;12.8;4.0;20.3;51.5
MER;20200410;277;0;0;953.8;0.0;686;13.2;1.8;21.9;50.9
MER;20200411;276;0;4;953.3;0.0;679;13.7;2.9;22.2;50.4
MER;20200412;228;0;50;949.0;0.0;465;13.7;3.5;20.9;49.7
MER;20200413;234;0;50;945.7;1.6;469;13.3;4.2;19.8;52.5
MER;20200414;264;0;29;950.1;0.0;546;8.6;2.4;13.8;57.6
MER;20200415;291;0;0;952.1;0.0;697;9.5;-1.4;19.2;52.9
MER;20200416;259;0;29;950.3;0.0;660;12.6;2.0;21.3;54.1
MER;20200417;247;0;46;948.0;0.0;474;14.6;4.8;22.1;56.6
MER;20200418;215;0;42;948.4;4.7;435;13.8;6.7;22.2;71.4
MER;20200419;180;0;79;944.3;0.0;152;14.1;5.6;19.6;73.5
MER;20200420;272;0;63;940.1;0.0;600;15.1;11.0;18.3;64.8
MER;20200421;166;0;92;940.5;0.0;15;12.0;5.3;16.3;72.3
MER;20200422;307;0;0;944.7;0.0;715;13.7;5.2;22.2;59.7
MER;20200423;298;0;33;948.8;0.0;638;13.6;3.7;21.9;51.8
MER;20200424;264;0;38;946.5;0.0;527;14.4;5.1;22.3;55.2
MER;20200425;116;0;92;942.6;2.7;109;12.8;8.6;19.0;78.4
MER;20200426;152;0;75;942.0;6.0;205;12.4;7.7;18.7;85.0
MER;20200427;217;0;67;942.3;0.0;417;13.9;8.2;20.0;74.2
MER;20200428;126;0;96;941.1;21.5;31;11.2;8.3;15.5;87.9
MER;20200429;238;0;71;943.1;0.1;301;11.0;7.3;16.7;73.8
MER;20200430;99;0;96;941.4;4.6;15;9.6;5.9;13.0;86.5
MER;20200501;131;-;-;940.3;-;81;8.9;3.8;13.1;86.1
NEU;20200101;10;0;-;974.3;0.0;0;-0.9;-1.4;-0.3;97.5
NEU;20200102;17;0;-;972.5;0.0;0;0.4;-0.8;1.9;91.8
NEU;20200103;48;0;-;970.7;0.0;143;5.1;1.2;8.8;82.7
NEU;20200104;63;0;-;974.5;0.1;305;6.4;2.9;9.3;64.0
NEU;20200105;75;0;-;975.8;0.0;483;3.5;0.9;6.2;68.5
NEU;20200106;34;0;-;971.9;0.0;14;0.9;-1.0;2.3;90.2
NEU;20200107;62;0;-;972.1;0.0;299;3.9;0.3;7.1;85.1
NEU;20200108;47;0;-;972.9;0.0;47;2.6;-0.4;4.5;91.3
NEU;20200109;65;0;-;965.8;1.4;339;5.2;1.6;9.3;75.4
NEU;20200110;54;0;-;967.1;0.0;117;7.3;5.5;9.6;72.2
NEU;20200111;87;0;-;973.4;0.0;433;5.1;1.6;8.2;74.5
NEU;20200112;73;0;-;970.9;0.0;331;2.8;0.7;6.9;83.2
NEU;20200113;48;0;-;965.4;0.0;131;1.5;-0.2;3.7;89.5
NEU;20200114;63;0;-;962.1;0.0;217;3.6;-0.8;9.0;81.4
NEU;20200115;84;0;-;965.3;0.0;496;5.8;1.5;11.0;72.8
NEU;20200116;84;0;-;969.8;0.0;499;5.1;2.6;8.2;78.6
NEU;20200117;17;0;-;966.0;4.2;12;3.1;0.3;5.3;91.7
NEU;20200118;73;0;-;969.8;0.0;363;4.0;0.1;6.7;66.3
NEU;20200119;75;0;-;975.3;0.0;321;2.0;-0.2;5.5;62.8
NEU;20200120;83;0;-;981.0;0.0;333;1.4;-0.2;4.0;67.6
NEU;20200121;83;0;-;979.8;0.0;415;0.0;-2.2;3.0;76.2
NEU;20200122;88;0;-;974.8;0.0;469;0.2;-2.6;3.8;81.0
NEU;20200123;15;0;-;970.7;0.0;0;-1.9;-2.8;-0.9;91.9
NEU;20200124;19;0;-;967.4;0.0;0;-0.3;-1.5;1.3;98.6
NEU;20200125;21;0;-;964.7;0.0;0;1.0;0.4;1.3;99.4
NEU;20200126;23;0;-;963.0;1.9;0;1.9;-0.5;4.2;97.0
NEU;20200127;28;0;-;957.6;5.1;0;5.5;3.2;7.3;85.5
NEU;20200128;24;0;-;950.8;13.7;0;5.4;2.2;7.2;73.1
NEU;20200129;31;0;-;958.6;2.7;32;4.6;2.2;6.9;83.8
NEU;20200130;64;0;-;960.7;4.6;97;5.2;1.8;7.5;85.6
NEU;20200131;53;0;-;961.0;0.0;130;9.1;7.2;12.8;87.8
NEU;20200201;32;0;-;959.3;0.4;33;9.4;6.7;12.0;83.7
NEU;20200202;9;0;-;962.5;13.1;0;10.3;8.6;12.5;85.9
NEU;20200203;12;0;-;963.4;8.5;0;12.6;10.5;13.8;69.7
NEU;20200204;61;0;-;962.4;5.6;173;4.6;0.9;13.8;73.1
NEU;20200205;123;0;-;974.1;0.0;456;4.5;2.4;7.7;58.1
NEU;20200206;107;0;-;972.4;0.0;408;2.1;0.0;5.7;63.3
NEU;20200207;121;0;-;968.7;0.0;552;1.4;-2.0;5.3;70.8
NEU;20200208;112;0;-;967.9;0.0;468;2.4;-0.9;6.3;76.4
